,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
132525,132526,295101000000.0,295101000000.0,29,510,116500,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,29.105909,0.0,29.105909,29.105909,748,291.0,275.0,0.801,54,0.196363636,115,0.418181818,106,0.385454545,275,85,117,73,0.309090909,225,34,16,0,25,150,34,16,0,19,150,0,6,0,89,99,37,0.395555556,9.997969828,25.69924891,7.730389042,1.168147678,0.549716554,0.0,0.858932116,5.153592695,1.168147678,0.549716554,0.0,0.652788408,5.153592695,0.0,0.206143708,0.0,17.72835887,0,0.818181818,0.712684051,0.613872628,0.651917652,0.504568637,0.703807368,0.592266429,0.65936,0.536405443,0.462487153,0.9,1.222222222,0.800737403,22.57799905,0.0,5.31421695,17.2637821,95.29886182,0.0,0.0,43.97732433,43.97732433,21.98866216,333.94,0.0,0.0,11.67,256.6076875,0.015601604,172688,133519,212295,144833,0.000844886,0.778898371,0.000829476,0.85690173,0.002178374,0.48007951,0.002391978,0.519998133,16,8,14,17,14.33333333,1394.059866,117789.1811
132533,132534,295101000000.0,295101000000.0,29,510,111400,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,146.7470067,0.0,146.7470067,146.74701,527,302.0,149.0,0.583,47,0.315436242,89,0.597315436,13,0.087248322,224,96,103,25,0.428571429,223,7,14,190,12,0,7,14,190,0,0,0,12,0,22,57,144,0.098654709,2.057963566,3.591214567,1.519622103,0.047701142,0.095402285,1.29474529,0.081773387,0.0,0.047701142,0.095402285,1.29474529,0.0,0.0,0.0,0.081773387,0.0,3.577585669,0,1.496644295,0.415592172,0.357971612,0.415592172,0.277061448,0.632891242,0.605339429,0.486041219,0.482437957,0.594666667,0.997762864,1.004484305,0.995525735,23.42149095,0.0,5.699495159,17.72199579,107.5963344,0.0,17.44498956,17.44498956,39.25122651,52.33496868,358.08,0.0,0.0,12.67,55.25700443,0.024041746,184378,134275,240951,135377,0.00090208,0.831625381,0.000834173,0.861753607,0.002472415,0.544881594,0.002235808,0.486047981,14,3,15,17,13.5,3481.559175,593879.8724
132573,132574,295101000000.0,295101000000.0,29,510,117200,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,34.7625222,0.0,34.7625222,34.7625222,766,359.0,292.0,0.775,38,0.130136986,84,0.287671233,170,0.582191781,314,68,100,146,0.21656051,64,0,0,0,64,0,0,0,0,5,0,0,59,0,14,45,5,0.21875,10.32721383,22.03522505,1.84106319,0.0,0.0,0.0,1.84106319,0.0,0.0,0.0,0.0,0.143833062,0.0,0.0,1.697230128,0.0,12.16827702,0,0.219178082,0.0,0.0,0.395537806,0.131845935,0.679585197,0.371117864,0.413159117,0.538508707,0.154216867,0.338624339,4.90625,0.020115794,24.37859923,0.0,8.773368216,15.60523101,73.64252758,0.0,0.0,73.64252758,0.0,0.0,166.3,0.0,0.0,1.0,18.4106319,0.001305483,197566,143466,141125,68962,0.000966603,0.891109026,0.000891271,0.920739847,0.001448094,0.319137148,0.001138936,0.247596275,16,2,12,19,13.33333333,1534.36714,140681.9677
132574,132575,295101000000.0,295101000000.0,29,510,117200,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,42.0979328,0.0,42.0979328,41.79407,1050,700.0,614.0,0.785,40,0.06514658,335,0.545602606,239,0.389250814,535,131,158,246,0.244859813,92,0,0,2,90,0,0,0,2,82,0,0,8,0,24,11,57,0.260869565,16.74878757,25.12318135,2.201269223,0.0,0.0,0.047853679,2.153415544,0.0,0.0,0.0,0.047853679,1.962000829,0.0,0.0,0.191414715,0.0,18.95005679,0,0.149837134,0.151096971,0.065073923,0.362430983,0.191479839,0.364665953,0.339135424,0.375426097,0.242361992,0.161120841,0.293460925,5.815217391,0.00810546,23.03854583,0.0,5.953770759,17.08477507,96.30876697,0.0,60.81058688,0.0,15.20264672,45.60794016,451.96,0.0,0.0,1.0,15.20264672,0.000952381,176836,130807,141651,68992,0.000865181,0.797607664,0.000812628,0.839496586,0.001453491,0.320326634,0.001139432,0.247703985,6,2,14,16,11.33333333,1979.267038,170367.5626
132575,132576,295101000000.0,295101000000.0,29,510,117200,6,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,53.9382235,0.0,53.9382235,53.9382235,1178,519.0,519.0,0.623,60,0.115606936,177,0.341040462,282,0.543352601,601,142,184,275,0.236272879,20,4,1,0,11,4,4,1,0,2,4,0,9,0,8,9,3,0.4,9.622118904,21.83979975,0.370794563,0.074158913,0.018539728,0.0,0.20393701,0.074158913,0.074158913,0.018539728,0.0,0.037079456,0.074158913,0.0,0.166857553,0.0,9.992913467,0,0.038535645,0.809620352,0.697369013,0.859398639,0.665153948,0.124441485,0.22879764,0.254716466,0.000213476,0.033388982,0.064412238,30.05,2.42e-13,23.1110745,0.0,10.53985386,12.57122065,71.19255605,0.0,0.0,35.59627803,0.0,35.59627803,206.53,0.0,0.0,1.0,11.86542601,0.000848896,194592,141811,78795,44974,0.000952053,0.877694986,0.000880989,0.910118345,0.000808521,0.178185379,0.000742764,0.16147146,2,14,12,19,13.0,1871.858216,218284.8502
132576,132577,295101000000.0,295101000000.0,29,510,127300,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,50.1234937,0.0,50.1234937,50.1234937,660,333.0,294.0,0.673,0,0.0,175,0.595238095,119,0.404761905,341,74,110,157,0.217008798,87,4,4,13,66,0,4,4,13,1,0,1,64,0,30,28,29,0.344827586,6.643591167,13.16747799,1.735713008,0.079802897,0.079802897,0.259359415,1.316747799,0.0,0.079802897,0.079802897,0.259359415,0.019950724,0.0,0.019950724,1.27684635,0.0,8.379304174,0,0.295918367,0.560346873,0.482656525,0.499931074,0.430767693,0.444037909,0.436082451,0.468807675,0.61326982,0.232931727,0.406542056,3.91954023,0.05395849,36.47758043,12.06976219,14.35098883,10.05682942,89.40478145,38.30539051,25.53692701,38.30539051,51.07385402,0.0,276.27,0.0,0.0,6.0,76.61078102,0.009090909,193815,140452,190229,103967,0.000948251,0.874190377,0.000872547,0.901396519,0.001951953,0.430179915,0.001717059,0.373275744,8,6,13,18,12.66666667,1803.014965,202845.8258
132577,132578,295101000000.0,295101000000.0,29,510,127300,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,50.2028128,0.0,50.2028128,48.45677,1191,501.0,381.0,0.675,71,0.186351706,186,0.488188976,124,0.325459318,465,131,161,173,0.28172043,56,4,0,15,37,0,4,0,15,16,0,0,21,0,18,25,13,0.321428571,10.33911257,24.57860893,1.15566927,0.082547805,0.0,0.309554269,0.763567196,0.0,0.082547805,0.0,0.309554269,0.33019122,0.0,0.0,0.433375976,0.0,11.49478184,0,0.146981627,0.742004285,0.506496721,0.914016525,0.60934435,0.351519664,0.349186973,0.369592404,0.098959611,0.089815557,0.214971209,8.303571429,0.00067313,27.90613013,0.011570356,5.529538433,22.36502134,195.533267,0.0,25.49657935,25.49657935,152.9794761,50.99315869,729.57,0.0,0.0,6.0,76.48973804,0.005037783,200696,142758,143459,70309,0.000981917,0.905226695,0.000886873,0.916196026,0.001472043,0.324415207,0.001161183,0.252432448,6,12,19,14,14.0,1819.357325,203169.1092
132639,132640,295101000000.0,295101000000.0,29,510,117400,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,99.9877795,0.0,99.9877795,99.9877795,906,478.0,432.0,0.687,0,0.0,203,0.469907407,229,0.530092593,412,78,120,214,0.189320388,35,0,3,9,13,10,0,3,9,8,10,0,5,0,20,9,6,0.571428571,4.780584211,9.061107313,0.350042777,0.0,0.030003667,0.090011,0.130015889,0.100012222,0.0,0.030003667,0.090011,0.080009778,0.100012222,0.0,0.050006111,0.0,5.130626988,0,0.081018519,0.927367083,0.798790527,0.952555296,0.737254968,0.225296923,0.31005811,0.332816466,0.010828417,0.074388948,0.156599553,11.77142857,2.09908e-05,17.53612737,0.0,9.038312765,8.497814606,59.75770269,0.0,12.80156442,12.80156442,38.40469325,12.80156442,674.58,0.0,0.0,6.0,38.40469325,0.006622517,185666,137493,157154,105008,0.000908382,0.837434824,0.000854164,0.882406171,0.001612568,0.355384796,0.001734251,0.377013277,3,17,10,14,11.33333333,2812.945632,404645.7374
132640,132641,295101000000.0,295101000000.0,29,510,117400,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,35.1976653,0.0,35.1976653,35.1976653,683,428.0,370.0,0.747,66,0.178378378,189,0.510810811,115,0.310810811,324,76,97,151,0.234567901,46,6,2,10,23,5,6,2,10,11,5,0,12,0,10,14,22,0.217391304,12.15989744,19.40469614,1.306904865,0.170465852,0.056821951,0.284109753,0.653452432,0.142054877,0.170465852,0.056821951,0.284109753,0.312520728,0.142054877,0.0,0.340931704,0.0,13.4668023,0,0.124324324,0.821124448,0.821124448,0.930733002,0.801969969,0.275624405,0.399612328,0.430765419,0.064075194,0.126200274,0.248648649,7.043478261,0.00237329,19.48398368,0.0,0.0,19.48398368,103.0431982,0.0,0.0,0.0,18.1830242,90.91512101,595.46,0.0,0.0,-99999.0,-99999.0,-99999.0,191806,143299,228643,158782,0.000938422,0.865128908,0.000890234,0.91966807,0.002346122,0.517048538,0.002622351,0.570079633,4,19,14,15,13.5,1618.921467,142444.8997
132641,132642,295101000000.0,295101000000.0,29,510,117400,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,40.5896344,0.0,40.5896344,40.40993,578,398.0,316.0,0.666,63,0.199367089,169,0.534810127,84,0.265822785,402,97,116,189,0.241293532,202,39,4,51,30,78,39,4,51,3,78,26,1,0,78,78,46,0.386138614,9.849064327,14.30341503,4.998771342,0.965109318,0.098985571,1.262066032,0.742391783,1.930218637,0.965109318,0.098985571,1.262066032,0.074239178,1.930218637,0.643406212,0.024746393,0.0,14.84783567,0,0.639240506,0.865758489,0.865758489,0.751749959,0.703476316,0.676484207,0.704187451,0.753247061,0.712724322,0.517948718,0.668874172,1.99009901,0.371539903,27.65503014,0.0,7.926480935,19.7285492,157.7072594,0.0,47.30271727,31.53514484,47.30271727,63.07028969,252.13,0.0,0.0,6.0,94.60543453,0.010380623,191788,143249,192378,129089,0.000938334,0.86504772,0.000889923,0.919347179,0.001974004,0.435039619,0.002131959,0.463471992,16,16,18,18,17.33333333,1623.015388,164263.0783
132642,132643,295101000000.0,295101000000.0,29,510,117400,5,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,41.4799357,0.0,41.4799357,41.44684,838,293.0,238.0,0.605,11,0.046218487,52,0.218487395,175,0.735294118,370,103,112,155,0.278378378,373,0,0,14,342,17,0,0,14,10,17,138,194,0,92,192,89,0.246648794,7.069296477,20.21867047,8.999479816,0.0,0.0,0.337782084,8.251533772,0.410163959,0.0,0.0,0.337782084,0.241272917,0.410163959,3.329566259,4.680694596,0.0,16.06877629,0,1.567226891,0.312683156,0.213439459,0.664122055,0.514014553,0.633519174,0.385203771,0.420707665,0.463215663,0.616019818,0.995962315,0.991957105,0.991989362,21.66455112,0.0,3.589894251,18.07465687,118.3106945,0.0,30.85829277,30.85829277,30.85829277,46.28743916,299.07,0.0,0.0,6.0,92.57487832,0.007159905,191501,141124,156313,105059,0.00093693,0.863753225,0.000876722,0.905709298,0.001603939,0.353482976,0.001735093,0.377196384,14,9,16,18,15.16666667,1653.059967,167866.7423
132643,132644,295101000000.0,295101000000.0,29,510,118100,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,214.1282115,0.0,214.1282115,214.1282115,425,284.0,217.0,0.718,68,0.313364055,78,0.359447005,71,0.32718894,311,77,113,121,0.247588424,2139,6,33,1225,719,156,6,33,1225,376,156,0,343,0,525,744,870,0.245441795,1.326308187,1.984792181,9.989342296,0.028020596,0.154113275,5.720871582,3.357801361,0.728535483,0.028020596,0.154113275,5.720871582,1.755957318,0.728535483,0.0,1.601844043,0.0,11.31565048,0,9.857142857,0.594917171,0.594917171,0.66421943,0.57232744,0.656714743,0.564583924,0.504134329,0.396671014,0.331513261,0.253877551,0.145395044,0.42545123,13.6922231,0.0,2.020848426,11.67137467,43.85559443,0.0,8.966590561,2.98886352,47.82181632,2.98886352,-99999.0,0.0,0.024460343,2.33,6.964052002,0.005482353,171383,122318,-99999,-99999,0.000838502,0.77301225,0.000759891,0.785015659,-99999.0,-99999.0,-99999.0,-99999.0,15,11,9,1,7.666666667,3968.055936,866565.3296
132644,132645,295101000000.0,295101000000.0,29,510,118400,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,357.8413244,0.0,357.8413244,357.8413244,1514,530.0,365.0,0.71,265,0.726027397,71,0.194520548,29,0.079452055,222,94,70,58,0.423423423,6776,33,637,2148,3705,253,33,637,2148,3039,253,498,168,0,1865,2075,2836,0.275236128,1.481103394,4.230925544,18.93576716,0.092219645,1.780118607,6.002660547,10.35375108,0.70701728,0.092219645,1.780118607,6.002660547,8.492590969,0.70701728,1.391678283,0.46948183,0.0,20.41687056,0,18.56438356,0.661871286,0.661871286,0.708306996,0.662823044,0.676749923,0.361395447,0.325786614,0.379183032,0.365259349,0.063446699,0.032762692,0.380131776,23.38960046,7.742371785,5.380514977,10.2667137,104.369835,30.40453759,28.61603538,10.73101327,93.00211499,12.51951548,356.74,0.186964692,0.51519111,32.33,57.82227649,0.021354029,188007,130143,277878,163279,0.000919835,0.847993758,0.000808503,0.835235149,0.002851326,0.628387546,0.002696621,0.586225343,16,14,15,17,15.66666667,5278.213008,1448166.187
132645,132646,295101000000.0,295101000000.0,29,510,127300,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,225.5432431,0.0,225.5432431,225.54324,546,238.0,187.0,0.606,6,0.032085561,96,0.513368984,85,0.454545455,287,74,105,108,0.257839721,3432,15,13,263,2705,436,15,13,263,120,436,7,2578,0,488,958,1986,0.142191142,1.05523003,2.420821834,15.21659439,0.066506094,0.057638615,1.166073521,11.99326568,1.933110476,0.066506094,0.057638615,1.166073521,0.532048755,1.933110476,0.031036177,11.43018075,0.0,16.27182442,0,18.35294118,0.429619287,0.429619287,0.436117995,0.408112667,0.479487252,0.342615922,0.363737246,0.375264105,0.274509804,0.154342565,0.083624709,0.399966178,25.08057625,0.0,4.383264052,20.6973122,172.1908378,0.0,22.70074656,34.05111984,107.8285462,51.07667976,696.04,0.0,0.396843607,6.33,17.96196572,0.011593407,198660,141748,187522,106644,0.000971956,0.896043445,0.000880598,0.909714022,0.001924177,0.424058362,0.00176127,0.382887055,9,6,18,14,13.16666667,4309.892427,912760.7115
132693,132694,295101000000.0,295101000000.0,29,510,126700,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,326.2948087,51.1074459,275.1873628,275.18736,659,508.0,274.0,0.756,68,0.248175182,116,0.423357664,90,0.328467153,291,109,134,48,0.374570447,524,9,0,416,99,0,9,0,416,55,0,29,15,0,52,164,308,0.099236641,1.84601502,2.394732084,1.904157226,0.032704991,0.0,1.51169734,0.359754896,0.0,0.032704991,0.0,1.51169734,0.199863831,0.0,0.105382747,0.054508318,0.0,3.750172246,0,1.912408759,0.516898953,0.352838427,0.466956795,0.361413367,0.732980022,0.601200401,0.504061893,0.767437139,0.885883347,0.714110429,0.555343511,0.641044444,21.6829508,4.079818312,3.377099208,14.22603328,127.1663046,16.27981734,9.302752764,13.95412915,76.74771031,55.81651659,630.33,0.0,0.0,6.0,13.95412915,0.009104704,169739,126789,188979,135923,0.000830458,0.765597092,0.000787667,0.81370976,0.001939127,0.427353191,0.002244825,0.488008301,17,5,16,14,13.66666667,5434.061525,1320497.148
132694,132695,295101000000.0,295101000000.0,29,510,120200,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,143.1751762,0.0,143.1751762,142.68608,1372,695.0,483.0,0.461,190,0.393374741,222,0.459627329,71,0.14699793,518,196,241,81,0.378378378,215,0,0,42,166,7,0,0,42,0,7,0,166,0,53,109,53,0.246511628,4.87083253,9.615514001,1.506804308,0.0,0.0,0.294352469,1.163393093,0.049058745,0.0,0.0,0.294352469,0.0,0.049058745,0.0,1.163393093,0.0,6.377636837,0,0.445134576,0.573635759,0.391567322,0.573635759,0.303063722,0.585464893,0.469047815,0.497851188,0.961352424,0.270951481,0.586630286,2.409302326,0.244313675,31.56006544,0.0,4.809200694,26.75086474,211.6165721,0.0,22.35024314,26.82029177,80.46087531,116.2212643,103.27,0.0,0.0,11.67,52.16546749,0.008505831,179507,132542,300935,188110,0.000878249,0.809655042,0.000823407,0.850631514,0.003087915,0.680528168,0.003106716,0.675376805,13,4,19,20,15.83333333,3570.189931,579422.46
132695,132696,295101000000.0,295101000000.0,29,510,110500,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,131.1708111,0.0,131.1708111,131.17081,616,626.0,274.0,0.659,154,0.562043796,54,0.197080292,66,0.240875912,331,129,158,44,0.389728097,117,27,21,0,62,7,27,21,0,12,7,1,49,0,59,44,14,0.504273504,4.77240325,4.696166777,0.891966742,0.205838479,0.160096595,0.0,0.472666137,0.053365532,0.205838479,0.160096595,0.0,0.091483768,0.053365532,0.007623647,0.373558721,0.0,5.664369992,0,0.427007299,0.830770889,0.715587094,0.811465844,0.699202926,0.593273614,0.636279982,0.70835953,0.954538045,0.319236016,0.522321429,2.829059829,0.160564455,26.83404075,0.0,12.68393808,14.15010267,128.5163967,0.0,68.30787982,39.03307418,29.27480564,24.39567136,262.86,0.0,0.0,9.0,43.91220845,0.01461039,174394,131371,180163,127806,0.000853233,0.786593177,0.000816132,0.84311624,0.001848665,0.407416872,0.00211077,0.4588656,13,15,16,18,16.0,3255.682174,530842.8645
132713,132714,295101000000.0,295101000000.0,29,510,109700,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,79.6917268,0.0,79.6917268,79.6917268,582,298.0,193.0,0.62,92,0.476683938,73,0.378238342,28,0.14507772,226,82,116,28,0.362831858,57,0,7,0,50,0,0,7,0,0,0,21,29,0,26,22,9,0.456140351,3.739409497,7.303142037,0.715256179,0.0,0.087838478,0.0,0.627417701,0.0,0.0,0.087838478,0.0,0.0,0.0,0.263515434,0.363902266,0.0,4.454665676,0,0.295336788,0.537376085,0.231435283,0.882229424,0.466100185,0.565963091,0.397440122,0.442463233,0.703724345,0.178403756,0.402826855,3.964912281,0.051564992,27.67161772,0.0,6.749343974,20.92227375,176.7049174,0.0,56.21662599,48.18567942,16.06189314,80.3094657,451.96,0.0,0.0,10.67,85.6901999,0.018333333,161303,122445,134598,57433,0.000789185,0.727547044,0.00076068,0.785830723,0.00138112,0.304377126,0.00094853,0.206203371,12,7,19,16,14.83333333,2398.614745,322508.1389
